date,date_block_num,shop_id,item_id,item_price,item_cnt_day
29.01.2013,0,25,829,3300.0,1.0
10.01.2013,0,25,832,299.0,1.0
19.01.2013,0,25,1022,299.0,1.0
11.01.2013,0,25,832,299.0,1.0
16.01.2013,0,25,839,3300.0,1.0
21.01.2013,0,25,839,3300.0,1.0
23.01.2013,0,25,839,3300.0,1.0
06.01.2013,0,25,944,549.0,1.0
11.01.2013,0,25,944,549.0,1.0
17.01.2013,0,25,965,299.0,1.0
02.01.2013,0,25,970,279.0,1.0
15.01.2013,0,25,977,149.0,1.0
12.01.2013,0,25,987,149.0,1.0
08.01.2013,0,25,990,99.0,1.0
07.01.2013,0,25,993,99.0,1.0
08.01.2013,0,25,993,99.0,1.0
05.01.2013,0,25,839,3300.0,1.0
05.01.2013,0,25,1481,1999.0,2.0
13.01.2013,0,25,1023,299.0,1.0
29.01.2013,0,25,1023,299.0,1.0
02.01.2013,0,25,1102,249.0,1.0
18.01.2013,0,25,1102,249.0,1.0
24.01.2013,0,25,1102,249.0,1.0
13.01.2013,0,25,1103,249.0,1.0
23.01.2013,0,25,1103,249.0,1.0
26.01.2013,0,25,1105,199.0,1.0
25.01.2013,0,25,1110,149.0,1.0
21.01.2013,0,25,1113,149.0,1.0
09.01.2013,0,25,1118,149.0,1.0
27.01.2013,0,25,1119,399.0,1.0
27.01.2013,0,25,1122,299.0,1.0
03.01.2013,0,25,1126,299.0,1.0
22.01.2013,0,25,1131,399.0,1.0
03.01.2013,0,25,1132,299.0,1.0
06.01.2013,0,25,1142,1399.0,1.0
30.01.2013,0,25,1142,1399.0,1.0
07.01.2013,0,25,1144,399.0,1.0
19.01.2013,0,25,1144,399.0,1.0
30.01.2013,0,25,1144,399.0,1.0
10.01.2013,0,25,1151,1790.0,1.0
05.01.2013,0,25,1153,4790.0,1.0
08.01.2013,0,25,1166,3870.0,1.0
25.01.2013,0,25,1167,1099.5,1.0
26.01.2013,0,25,1167,1100.0,1.0
08.01.2013,0,25,1187,1490.0,1.0
31.01.2013,0,25,1101,249.0,1.0
26.01.2013,0,25,1101,249.0,1.0
23.01.2013,0,25,1101,249.0,1.0
07.01.2013,0,25,1101,249.0,1.0
02.01.2013,0,25,1025,499.0,1.0
21.01.2013,0,25,1025,499.0,1.0
25.01.2013,0,25,1025,499.0,1.0
02.01.2013,0,25,1027,99.0,1.0
02.01.2013,0,25,1031,99.0,2.0
06.01.2013,0,25,1031,99.0,1.0
02.01.2013,0,25,1032,299.0,1.0
02.01.2013,0,25,1034,299.0,1.0
02.01.2013,0,25,1036,99.0,1.0
11.01.2013,0,25,1036,99.0,1.0
03.01.2013,0,25,1047,649.0,1.0
02.01.2013,0,25,1048,648.5,1.0
21.01.2013,0,25,1023,299.0,1.0
04.01.2013,0,25,1051,649.0,1.0
26.01.2013,0,25,1054,649.0,1.0
22.01.2013,0,25,1070,248.0,1.0
06.01.2013,0,25,1081,1979.0,1.0
07.01.2013,0,25,1081,1979.0,1.0
17.01.2013,0,25,1081,1979.0,1.0
22.01.2013,0,25,1081,1979.0,1.0
29.01.2013,0,25,1081,1979.0,1.0
13.01.2013,0,25,1082,1979.0,1.0
14.01.2013,0,25,1082,1979.0,1.0
17.01.2013,0,25,1082,1979.0,1.0
25.01.2013,0,25,1082,1979.0,1.0
20.01.2013,0,25,1097,149.0,1.0
25.01.2013,0,25,1054,649.0,1.0
06.01.2013,0,25,3286,299.0,1.0
06.01.2013,0,25,1481,1999.0,1.0
11.01.2013,0,25,1481,1999.0,1.0
27.01.2013,0,25,1931,124.0,1.0
02.01.2013,0,25,1953,1799.0,1.0
04.01.2013,0,25,1953,899.5,1.0
06.01.2013,0,25,1953,899.5,1.0
16.01.2013,0,25,1953,899.5,1.0
17.01.2013,0,25,1953,899.5,1.0
04.01.2013,0,25,1956,399.0,1.0
20.01.2013,0,25,1956,399.0,1.0
11.01.2013,0,25,1697,1299.0,1.0
30.01.2013,0,25,1701,899.0,1.0
03.01.2013,0,25,1729,299.0,1.0
05.01.2013,0,25,1729,299.0,1.0
29.01.2013,0,25,1729,299.0,1.0
03.01.2013,0,25,1731,299.0,1.0
29.01.2013,0,25,1731,299.0,1.0
03.01.2013,0,25,1740,299.0,1.0
17.01.2013,0,25,1740,299.0,1.0
26.01.2013,0,25,1740,299.0,1.0
28.01.2013,0,25,1740,299.0,1.0
03.01.2013,0,25,1741,299.0,1.0
02.01.2013,0,25,1750,549.0,1.0
09.01.2013,0,25,1751,299.0,1.0
05.01.2013,0,25,1987,599.0,1.0
06.01.2013,0,25,1987,599.0,1.0
18.01.2013,0,25,1987,599.0,1.0
29.01.2013,0,25,1676,299.0,1.0
20.01.2013,0,25,1987,599.0,2.0
18.01.2013,0,25,1676,299.0,1.0
12.01.2013,0,25,1924,249.0,1.0
05.01.2013,0,25,1916,249.0,1.0
10.01.2013,0,25,1916,249.0,1.0
12.01.2013,0,25,1916,249.0,1.0
13.01.2013,0,25,1916,249.0,1.0
15.01.2013,0,25,1916,249.0,2.0
18.01.2013,0,25,1916,249.0,1.0
19.01.2013,0,25,1916,249.0,1.0
21.01.2013,0,25,1916,249.0,1.0
22.01.2013,0,25,1916,249.0,1.0
23.01.2013,0,25,1916,249.0,1.0
25.01.2013,0,25,1916,249.0,1.0
26.01.2013,0,25,1916,249.0,2.0
28.01.2013,0,25,1916,249.0,1.0
11.01.2013,0,25,1918,249.0,1.0
05.01.2013,0,25,1920,249.0,1.0
07.01.2013,0,25,1920,249.0,1.0
11.01.2013,0,25,1920,249.0,1.0
08.01.2013,0,25,1921,249.0,2.0
16.01.2013,0,25,1921,248.5,1.0
17.01.2013,0,25,1921,248.5,1.0
18.01.2013,0,25,1921,249.0,1.0
20.01.2013,0,25,1921,249.0,1.0
26.01.2013,0,25,1921,249.0,1.0
29.01.2013,0,25,1921,248.5,1.0
05.01.2013,0,25,1922,249.0,1.0
09.01.2013,0,25,1671,299.0,1.0
20.01.2013,0,25,1985,2599.0,1.0
08.01.2013,0,25,1986,2599.0,1.0
02.01.2013,0,25,1992,999.0,1.0
29.01.2013,0,25,2307,2798.75,2.0
02.01.2013,0,25,2308,799.0,1.0
04.01.2013,0,25,2308,799.0,1.0
05.01.2013,0,25,2308,799.0,3.0
06.01.2013,0,25,2308,799.0,1.0
08.01.2013,0,25,2308,799.0,1.0
09.01.2013,0,25,2308,799.0,3.0
10.01.2013,0,25,2308,799.0,2.0
11.01.2013,0,25,2308,799.0,2.0
12.01.2013,0,25,2308,799.0,1.0
13.01.2013,0,25,2308,799.0,2.0
15.01.2013,0,25,2308,799.0,2.0
16.01.2013,0,25,2308,799.0,1.0
17.01.2013,0,25,2308,799.0,2.0
18.01.2013,0,25,2308,799.0,1.0
20.01.2013,0,25,2308,799.0,1.0
21.01.2013,0,25,2308,799.0,1.0
24.01.2013,0,25,2308,799.0,4.0
25.01.2013,0,25,2308,799.0,1.0
27.01.2013,0,25,2308,799.0,3.0
30.01.2013,0,25,2308,799.0,2.0
05.01.2013,0,25,2309,2799.0,1.0
06.01.2013,0,25,2309,2799.0,1.0
07.01.2013,0,25,2309,2799.0,1.0
09.01.2013,0,25,2309,2799.0,1.0
13.01.2013,0,25,2307,2799.0,1.0
11.01.2013,0,25,2307,2799.0,2.0
10.01.2013,0,25,2307,2798.75,2.0
07.01.2013,0,25,2307,2798.5,1.0
05.01.2013,0,25,1992,999.0,1.0
19.01.2013,0,25,1992,999.0,1.0
23.01.2013,0,25,1763,249.0,1.0
31.01.2013,0,25,1763,249.0,1.0
31.01.2013,0,25,2058,198.0,1.0
29.01.2013,0,25,1776,299.0,1.0
04.01.2013,0,25,1777,299.0,1.0
06.01.2013,0,25,1777,299.0,1.0
16.01.2013,0,25,1777,299.0,1.0
29.01.2013,0,25,1777,299.0,1.0
09.01.2013,0,25,2068,299.0,1.0
30.01.2013,0,25,2068,299.0,1.0
04.01.2013,0,25,1916,249.0,1.0
26.01.2013,0,25,2067,1399.0,1.0
07.01.2013,0,25,2302,1399.0,1.0
02.01.2013,0,25,2330,599.0,-1.0
06.01.2013,0,25,2330,599.0,1.0
21.01.2013,0,25,2330,599.0,1.0
02.01.2013,0,25,2304,1999.0,1.0
03.01.2013,0,25,2304,1999.0,1.0
11.01.2013,0,25,2304,1999.0,1.0
18.01.2013,0,25,2304,1999.0,1.0
25.01.2013,0,25,2304,1999.0,1.0
02.01.2013,0,25,2307,2799.0,1.0
03.01.2013,0,25,2307,2799.0,1.0
06.01.2013,0,25,2307,2799.0,1.0
22.01.2013,0,25,2247,849.5,1.0
03.01.2013,0,25,1916,249.0,1.0
02.01.2013,0,25,1916,249.0,1.0
26.01.2013,0,25,1913,249.0,1.0
04.01.2013,0,25,1782,299.5,1.0
11.01.2013,0,25,1782,599.0,1.0
20.01.2013,0,25,1624,299.0,1.0
02.01.2013,0,25,1790,1799.0,1.0
04.01.2013,0,25,1790,1798.5,1.0
03.01.2013,0,25,1800,274.5,1.0
09.01.2013,0,25,1800,549.0,1.0
10.01.2013,0,25,1800,549.0,1.0
14.01.2013,0,25,1800,274.5,1.0
29.01.2013,0,25,1800,549.0,1.0
17.01.2013,0,25,1801,1499.0,1.0
03.01.2013,0,25,1802,1499.0,1.0
02.01.2013,0,25,1830,599.0,3.0
03.01.2013,0,25,1830,598.5,1.0
05.01.2013,0,25,1830,599.0,2.0
08.01.2013,0,25,1830,599.0,1.0
09.01.2013,0,25,1830,599.0,1.0
11.01.2013,0,25,1830,599.0,1.0
15.01.2013,0,25,1830,599.0,1.0
21.01.2013,0,25,1830,599.0,1.0
24.01.2013,0,25,1830,599.0,1.0
25.01.2013,0,25,1830,599.0,1.0
26.01.2013,0,25,1830,599.0,2.0
27.01.2013,0,25,1830,599.0,1.0
28.01.2013,0,25,1830,599.0,1.0
04.01.2013,0,25,1611,399.0,1.0
28.01.2013,0,25,1342,279.0,1.0
03.01.2013,0,25,1342,279.0,1.0
17.01.2013,0,25,1600,498.0,1.0
14.01.2013,0,25,1481,1999.0,1.0
17.01.2013,0,25,1481,1999.0,1.0
19.01.2013,0,25,1481,1999.0,1.0
21.01.2013,0,25,1481,1999.0,1.0
28.01.2013,0,25,1481,1999.0,1.0
29.01.2013,0,25,1481,1999.0,1.0
31.01.2013,0,25,1481,1999.0,1.0
02.01.2013,0,25,1482,549.0,1.0
22.01.2013,0,25,1482,549.0,1.0
03.01.2013,0,25,1523,799.0,1.0
08.01.2013,0,25,1523,799.0,1.0
20.01.2013,0,25,1523,799.0,1.0
30.01.2013,0,25,1830,599.0,1.0
02.01.2013,0,25,1524,2999.0,2.0
26.01.2013,0,25,1524,2999.0,1.0
27.01.2013,0,25,1524,2999.0,1.0
21.01.2013,0,25,1525,648.5,1.0
04.01.2013,0,25,1528,648.75,2.0
05.01.2013,0,25,1528,649.0,1.0
06.01.2013,0,25,1593,1799.0,1.0
14.01.2013,0,25,1593,1799.0,1.0
04.01.2013,0,25,1597,469.0,1.0
02.01.2013,0,25,1598,1999.0,1.0
16.01.2013,0,25,1598,1999.0,1.0
17.01.2013,0,25,1598,1998.5,1.0
27.01.2013,0,25,1598,1998.5,1.0
15.01.2013,0,25,1524,2999.0,1.0
07.01.2013,0,25,1481,1999.0,1.0
07.01.2013,0,25,1832,1998.5,1.0
13.01.2013,0,25,1833,1999.0,1.0
06.01.2013,0,25,1897,249.0,1.0
20.01.2013,0,25,1897,249.0,1.0
31.01.2013,0,25,1897,249.0,1.0
25.01.2013,0,25,1898,249.0,1.0
02.01.2013,0,25,1901,249.0,1.0
02.01.2013,0,25,1904,249.0,1.0
18.01.2013,0,25,1904,249.0,1.0
24.01.2013,0,25,1904,249.0,1.0
27.01.2013,0,25,1904,249.0,1.0
09.01.2013,0,25,1905,249.0,1.0
11.01.2013,0,25,1905,249.0,1.0
11.01.2013,0,25,1908,249.0,1.0
19.01.2013,0,25,1908,249.0,1.0
20.01.2013,0,25,1908,249.0,1.0
30.01.2013,0,25,1908,249.0,1.0
02.01.2013,0,25,1911,249.0,1.0
03.01.2013,0,25,1911,249.0,1.0
07.01.2013,0,25,1911,249.0,1.0
27.01.2013,0,25,1911,249.0,1.0
10.01.2013,0,25,1912,249.0,1.0
17.01.2013,0,25,1912,249.0,1.0
02.01.2013,0,25,1913,249.0,1.0
05.01.2013,0,25,1913,249.0,1.0
06.01.2013,0,25,1913,249.0,1.0
19.01.2013,0,25,1913,249.0,1.0
05.01.2013,0,25,1896,249.0,1.0
29.01.2013,0,25,1894,599.0,1.0
12.01.2013,0,25,1894,598.5,1.0
04.01.2013,0,25,1889,598.5,2.0
16.01.2013,0,25,1833,1999.0,1.0
03.01.2013,0,25,1829,1499.0,2.0
04.01.2013,0,25,1829,1499.0,1.0
05.01.2013,0,25,1829,1499.0,1.0
12.01.2013,0,25,1829,1499.0,1.0
19.01.2013,0,25,1829,1499.0,1.0
25.01.2013,0,25,1829,1499.0,1.0
26.01.2013,0,25,1829,1499.0,1.0
02.01.2013,0,25,1835,1999.0,1.0
12.01.2013,0,25,1835,1999.0,1.0
18.01.2013,0,25,1835,1999.0,1.0
25.01.2013,0,25,1835,1999.0,1.0
15.01.2013,0,25,1832,1999.0,1.0
04.01.2013,0,25,1836,1999.0,1.0
11.01.2013,0,25,1837,2599.0,1.0
17.01.2013,0,25,1869,799.0,1.0
18.01.2013,0,25,1869,799.0,1.0
02.01.2013,0,25,1871,299.0,1.0
07.01.2013,0,25,1871,299.0,1.0
11.01.2013,0,25,1871,299.0,1.0
31.01.2013,0,25,1871,299.0,2.0
04.01.2013,0,25,1630,2299.0,1.0
05.01.2013,0,25,1641,849.0,1.0
24.01.2013,0,25,1646,749.0,1.0
05.01.2013,0,25,1651,1199.0,1.0
09.01.2013,0,25,1661,399.0,1.0
06.01.2013,0,25,1836,1999.0,1.0
09.01.2013,0,25,3286,299.0,1.0
11.01.2013,0,25,3286,299.0,1.0
13.01.2013,0,25,3286,299.0,1.0
28.01.2013,0,25,5256,399.5,2.0
31.01.2013,0,25,5256,399.5,1.0
05.01.2013,0,25,5260,499.0,1.0
31.01.2013,0,25,5260,272.22,1.0
04.01.2013,0,25,5261,1199.0,1.0
11.01.2013,0,25,5261,1199.0,1.0
12.01.2013,0,25,5261,1199.0,1.0
19.01.2013,0,25,5261,1199.0,1.0
23.01.2013,0,25,5261,1199.0,2.0
03.01.2013,0,25,5263,499.0,1.0
03.01.2013,0,25,5275,1699.0,1.0
09.01.2013,0,25,5275,1699.0,1.0
11.01.2013,0,25,5275,1699.0,1.0
15.01.2013,0,25,5275,1699.0,1.0
18.01.2013,0,25,5275,1699.0,1.0
19.01.2013,0,25,5275,1699.0,1.0
20.01.2013,0,25,5275,1699.0,1.0
21.01.2013,0,25,5275,1699.0,1.0
22.01.2013,0,25,5275,1699.0,1.0
23.01.2013,0,25,5275,1699.0,1.0
24.01.2013,0,25,5275,1699.0,1.0
29.01.2013,0,25,5275,1699.0,1.0
15.01.2013,0,25,5272,599.0,2.0
17.01.2013,0,25,5272,599.0,3.0
19.01.2013,0,25,5272,599.0,1.0
11.01.2013,0,25,5256,799.0,1.0
22.01.2013,0,25,5272,599.0,1.0
09.01.2013,0,25,5224,299.0,1.0
05.01.2013,0,25,4988,2599.0,1.0
16.01.2013,0,25,4714,749.0,1.0
14.01.2013,0,25,4715,299.0,1.0
04.01.2013,0,25,4968,199.0,1.0
06.01.2013,0,25,5092,449.0,1.0
19.01.2013,0,25,5092,449.0,1.0
21.01.2013,0,25,5092,449.0,1.0
24.01.2013,0,25,5092,449.0,1.0
24.01.2013,0,25,5095,499.0,1.0
24.01.2013,0,25,5101,399.0,1.0
23.01.2013,0,25,5115,1049.0,1.0
23.01.2013,0,25,5125,1099.0,1.0
15.01.2013,0,25,5126,449.0,1.0
21.01.2013,0,25,5128,449.0,1.0
07.01.2013,0,25,5145,449.0,1.0
19.01.2013,0,25,5145,449.0,1.0
31.01.2013,0,25,5155,399.0,1.0
15.01.2013,0,25,5168,399.0,1.0
16.01.2013,0,25,5168,399.0,1.0
15.01.2013,0,25,5179,349.0,1.0
06.01.2013,0,25,5195,449.0,1.0
07.01.2013,0,25,5197,599.0,1.0
09.01.2013,0,25,5197,599.0,1.0
03.01.2013,0,25,5198,599.0,1.0
26.01.2013,0,25,4975,1249.0,1.0
27.01.2013,0,25,4982,299.0,1.0
05.01.2013,0,25,5224,299.0,1.0
23.01.2013,0,25,5272,599.0,1.0
27.01.2013,0,25,5272,599.0,1.0
31.01.2013,0,25,5272,326.78,1.0
27.01.2013,0,25,5313,449.0,1.0
